127.0.0.1 - - [17/May/2020:14:27:15 +0200] "GET / HTTP/1.1" 404 637
0:0:0:0:0:0:0:1 - - [17/May/2020:14:40:00 +0200] "GET /Trabajo_IW/Vistas/Editar%20Usuario.jsp HTTP/1.1" 200 1175
0:0:0:0:0:0:0:1 - - [17/May/2020:14:40:00 +0200] "GET /Trabajo_IW/Vistas/p2.js HTTP/1.1" 404 668
0:0:0:0:0:0:0:1 - - [17/May/2020:14:48:06 +0200] "GET /Trabajo_IW/Home%20(Libros).jsp HTTP/1.1" 200 6126
0:0:0:0:0:0:0:1 - - [17/May/2020:14:48:06 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 200 2798
0:0:0:0:0:0:0:1 - - [17/May/2020:14:48:06 +0200] "GET /Trabajo_IW/img/libro.png HTTP/1.1" 200 3746
0:0:0:0:0:0:0:1 - - [17/May/2020:14:48:51 +0200] "GET /Trabajo_IW/Home%20(Libros).jsp HTTP/1.1" 200 6126
0:0:0:0:0:0:0:1 - - [17/May/2020:14:48:51 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:48:51 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:48:51 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 200 2798
0:0:0:0:0:0:0:1 - - [17/May/2020:14:48:51 +0200] "GET /Trabajo_IW/CSS/wf4.0.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:48:51 +0200] "GET /Trabajo_IW/img/libro.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:17 +0200] "GET /Trabajo_IW/Home%20(Libros).jsp HTTP/1.1" 200 6126
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:17 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:17 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:17 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 200 2798
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:17 +0200] "GET /Trabajo_IW/CSS/wf4.0.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:17 +0200] "GET /Trabajo_IW/img/libro.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:41 +0200] "GET /Trabajo_IW/Home%20(Libros).jsp HTTP/1.1" 200 6001
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:41 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:41 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:41 +0200] "GET /Trabajo_IW/CSS/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:41 +0200] "GET /Trabajo_IW/CSS/wf4.0.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:14:49:41 +0200] "GET /Trabajo_IW/img/libro.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:28:55 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4410
0:0:0:0:0:0:0:1 - - [17/May/2020:15:28:55 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:28:55 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 492
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:22 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4410
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:22 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:22 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:22 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:22 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 492
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:36 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4410
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:36 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:36 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:36 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:36 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 492
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:51 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4410
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:51 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:51 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:51 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:29:51 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 492
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:15 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4510
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:15 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:15 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:15 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:15 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 539
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:37 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4510
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:37 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:37 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:37 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:34:37 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [17/May/2020:15:35:08 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4510
0:0:0:0:0:0:0:1 - - [17/May/2020:15:35:08 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:35:08 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:35:08 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:35:08 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [17/May/2020:15:36:33 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4535
0:0:0:0:0:0:0:1 - - [17/May/2020:15:36:33 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:36:33 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:36:33 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:36:33 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:11 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4535
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:11 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:11 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:11 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:11 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:39 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4535
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:39 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:39 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:39 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:39 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 596
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:51 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4535
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:51 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:51 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:51 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:37:51 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 596
0:0:0:0:0:0:0:1 - - [17/May/2020:15:38:29 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4313
0:0:0:0:0:0:0:1 - - [17/May/2020:15:38:29 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:38:29 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:38:29 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:38:29 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 596
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:03 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4313
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:03 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:03 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:03 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:03 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 614
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:21 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4313
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:21 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:21 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:21 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:21 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 668
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:46 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4313
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:46 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:46 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:46 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:46 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:48 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4313
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:48 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:48 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:48 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:39:48 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:05 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4313
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:05 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:05 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:05 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:05 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 577
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:23 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4313
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:23 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:23 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:23 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:23 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 613
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:26 +0200] "GET /Trabajo_IW/Vistas/Pedido.jsp HTTP/1.1" 404 673
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:49 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4313
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:49 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:49 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:49 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:40:49 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 200 613
0:0:0:0:0:0:0:1 - - [17/May/2020:15:42:08 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4303
0:0:0:0:0:0:0:1 - - [17/May/2020:15:42:08 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:42:08 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:42:08 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:42:08 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:42:11 +0200] "GET /Trabajo_IW/Vistas/Crear_Pedido.jsp HTTP/1.1" 404 679
0:0:0:0:0:0:0:1 - - [17/May/2020:15:47:15 +0200] "GET /Trabajo_IW/Vistas/Home%20Pedidos.jsp HTTP/1.1" 200 4303
0:0:0:0:0:0:0:1 - - [17/May/2020:15:47:15 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:47:15 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:47:15 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:47:15 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:47:19 +0200] "GET /Trabajo_IW/Vistas/Crear%20Pedido.jsp HTTP/1.1" 200 1291
0:0:0:0:0:0:0:1 - - [17/May/2020:15:47:19 +0200] "GET /Trabajo_IW/Vistas/p2.js HTTP/1.1" 404 668
0:0:0:0:0:0:0:1 - - [17/May/2020:15:54:32 +0200] "GET /Trabajo_IW/Vistas/Pedido.jsp HTTP/1.1" 200 1778
0:0:0:0:0:0:0:1 - - [17/May/2020:15:54:32 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:54:32 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:55:29 +0200] "GET /Trabajo_IW/Vistas/Pedido.jsp HTTP/1.1" 200 1801
0:0:0:0:0:0:0:1 - - [17/May/2020:15:55:29 +0200] "GET /Trabajo_IW/img/logo.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:55:29 +0200] "GET /Trabajo_IW/img/profile-42914_960_720.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:55:29 +0200] "GET /Trabajo_IW/CSS/headerprof.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:15:55:29 +0200] "GET /Trabajo_IW/CSS/wf7.0.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:57:16 +0200] "GET /Trabajo_IW/Vistas/Registro.jsp HTTP/1.1" 200 2562
0:0:0:0:0:0:0:1 - - [17/May/2020:16:57:17 +0200] "GET /Trabajo_IW/Vistas/p2.js HTTP/1.1" 404 668
0:0:0:0:0:0:0:1 - - [17/May/2020:16:57:17 +0200] "GET /Trabajo_IW/CSS/wf2.1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:58:44 +0200] "GET /Trabajo_IW/Vistas/Home%20Prestamos.jsp HTTP/1.1" 200 5758
0:0:0:0:0:0:0:1 - - [17/May/2020:16:58:44 +0200] "GET /Trabajo_IW/CSS/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:58:44 +0200] "GET /Trabajo_IW/img/libro.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:58:44 +0200] "GET /Trabajo_IW/CSS/wf6.0.css HTTP/1.1" 200 302
0:0:0:0:0:0:0:1 - - [17/May/2020:16:58:46 +0200] "GET /Trabajo_IW/Vistas/Prestamo.jsp HTTP/1.1" 200 1703
0:0:0:0:0:0:0:1 - - [17/May/2020:16:58:49 +0200] "GET /Trabajo_IW/Vistas/Home%20Reservas.jsp HTTP/1.1" 200 5739
0:0:0:0:0:0:0:1 - - [17/May/2020:16:58:49 +0200] "GET /Trabajo_IW/CSS/wf5.0.css HTTP/1.1" 200 299
0:0:0:0:0:0:0:1 - - [17/May/2020:17:01:25 +0200] "GET /Trabajo_IW/Vistas/Reserva.jsp HTTP/1.1" 200 1632
